,connect,connect_ad,connect_k8s,connect_hyscal
0,1.0414509751783578,0.8274010714667691,0.9780882581905154,1.1683710343847538
1,1.1192735501889004,0.8096887154265533,1.064436420961642,1.1108352749651544
2,1.0967245093405316,0.8110574341682585,1.2060707497877063,1.0991105784958581
3,1.0757218391655416,0.8639974558837377,1.1477785279513752,1.220041989537584
4,1.0910777821547872,0.8804156967840657,1.1284664516354834,1.2453061997954304
