,success,success_ad,success_k8s,success_hyscal
0,0.9992130250065765,0.9999415560317377,0.9994328038551055,0.9992854990774885
1,0.999498841175904,0.9999626870699576,0.9994029140602583,0.9994828019844759
2,0.9995083099512893,0.9999684358784678,0.9993291068299903,0.9992670022320719
3,0.9996118004837786,0.9999762796399996,0.9994247939390044,0.9994105347916925
4,0.9996225560457568,0.9999790264347471,0.9994582827771284,0.9994514368559735
