,0
0,0.9356275720164609
1,0.9489079137132161
2,0.8381913911957879
3,0.8281599262587855
4,1.2123453697905795
5,2.2748474260423945
6,2.163942987508753
7,0.9884066917158705
8,1.1439965247610773
9,1.5380136102311392
10,0.8212883750802826
11,0.966560154926168
12,0.8294618055555556
13,0.7766070082487992
14,0.8190154577883472
15,0.7318685164354456
16,0.7824375737066093
17,1.2571856299910344
18,2.3595410335708844
19,1.151015719157884
20,0.7731986531986532
21,0.8421283783783784
22,0.8316080133345913
23,0.7911888841466306
24,0.9480813953488372
25,0.970939712348163
26,0.7784605475040257
27,0.7676942306427209
28,1.288305507580119
29,1.1003377517551707
30,1.2189234497278831
31,0.9084195705737417
32,0.8101447950007621
33,0.8305665803853897
34,0.8066678186740395
35,1.0435789948163174
36,1.0719854020389543
37,0.8213039796782388
38,1.0903012219380506
39,3.3721554238404368
40,0.7898953556731334
41,0.7803566529492455
42,1.064222467952656
43,1.1078042194092828
44,0.840719825708061
45,2.115240928832803
46,0.7667277678156339
47,0.775779269202088
48,0.8066719357175789
49,1.8702778844922525
50,0.8431841428836421
51,0.80688988211924
52,0.7880868874936855
53,0.7930437035309966
54,2.3707913572814237
55,1.7276870578443613
56,0.8383668005354752
57,0.8336016556055091
58,0.8031304234357669
59,0.7907454926624738
60,1.6564764336484714
61,0.771244131455399
62,0.8288229807871665
63,0.7494350143501435
64,0.8176145282426526
65,0.8290276121051469
66,11.163319863226608
67,0.7189356555394292
68,3.774098166765228
69,1.2414814814814814
70,0.7998860398860399
71,0.9250418455716469
72,1.2822222222222222
73,1.0126984126984127
74,0.9311111111111111
75,0.7416733067729083
76,0.6987946127946127
77,1.0082445894881484
78,0.962722497811497
79,0.7438739472969301
80,2.6515309566177825
81,0.8360507137865628
82,0.7587441464452959
83,1.1324575807334427
84,0.7865659483077835
85,2.7845290845667954
86,0.8350965450913664
87,1.308888888888889
88,0.8958024691358024
89,0.8379029126213592
90,0.8980792587791939
91,2.2152894671455354
92,0.7764532019704433
93,0.8117214117111736
94,0.7757876299945266
95,0.7966487607200076
96,0.6683463396506875
97,5.61367798535229
98,0.8187940885441604
99,0.7248934264732223
