,0
0,0.7722818930041152
1,1.2910859492466784
2,0.7981251696249254
3,0.8052709605561317
4,0.8755917345021916
5,0.8091087817377125
6,0.8059126742111089
7,1.3868545356951154
8,0.7902297519065546
9,2.8412871054792914
10,0.8356082209377007
11,0.9097845557976277
12,1.1653229166666668
13,0.7398470849217118
14,0.8135605760338221
15,0.7953530808648919
16,1.2075742193508692
17,1.6494068096995476
18,0.7614728160996818
19,0.7753406672308126
20,1.1076061823049774
21,1.0937575075075074
22,5.335546120703211
23,0.6706274007682458
24,0.8285142118863049
25,0.8028496907370147
26,0.6913752012882448
27,0.691549240181567
28,0.70327896117188
29,1.1076674527662573
30,0.8338076510547014
31,0.8553678282294966
32,0.82871269623533
33,0.829538874508676
34,0.7259282299406716
35,0.7599684471489745
36,1.8221206711888611
37,0.7506783328629222
38,0.7529980107985224
39,2.750029792705491
40,3.33305114638448
41,0.818440434736731
42,0.9026088381045992
43,1.3162464135021097
44,0.7146649237472766
45,1.5108854006360932
46,1.4394593876602244
47,0.831965811965812
48,0.8474820522953304
49,1.2463618135954984
50,0.7867376845006228
51,0.7945466426200372
52,0.8020677876404224
53,0.7965886894121914
54,0.922242290454211
55,0.8154651130531281
56,0.8380845604640785
57,0.7791522157996147
58,0.7786442226136883
59,0.7578331236897274
60,0.9145299145299145
61,0.8279538341158059
62,0.7586246347074551
63,0.7119770397703977
64,1.929850998575189
65,0.8213527722553567
66,1.3416109109624292
67,0.8837090791807773
68,1.6397606467630021
69,1.2
70,0.7817663817663818
71,0.9327028010185522
72,1.2777777777777777
73,1.0336507936507937
74,0.9133333333333333
75,0.7502293050022134
76,0.6937890011223344
77,1.078563337109349
78,0.9426946631671042
79,0.82039934800326
80,1.222813970770374
81,0.7507317560147749
82,0.7561047254150702
83,5.495586601975799
84,0.7926955493124354
85,2.4686376161786
86,0.8238196950725492
87,1.3222222222222222
88,0.8545679012345679
89,0.8335523193096008
90,0.7909728523079139
91,0.7658855684308012
92,0.8138289296909986
93,0.8451463185735005
94,0.723240284619595
95,0.7465950428800302
96,0.7449777034559644
97,0.8530059139153253
98,0.7538651090044368
99,0.6917810018508568
