,0
0,1.4399393004115226
1,0.9353426002638927
2,0.7998002496878901
3,0.7969504935284403
4,0.7952475706764999
5,1.664666200791987
6,0.7851153125070588
7,0.790213812846663
8,0.7543199150497152
9,0.8185556728851343
10,0.8049672447013487
11,0.8108293391430647
12,0.8325260416666667
13,0.7416484676186169
14,0.7949478134495971
15,0.7744106986626672
16,0.9492252473978362
17,1.358261921144263
18,0.7860571018779974
19,2.128740159499449
20,0.8826303192568253
21,0.7081931931931932
22,1.0738157687832186
23,0.7510802884816019
24,0.7082590439276486
25,0.7230762351889113
26,0.8218847020933977
27,0.7489849352016315
28,0.7257289067997186
29,1.8726843945677807
30,2.5484574742779964
31,0.8552082600023466
32,0.9702532787724784
33,0.8373003547119164
34,0.7037405679396348
35,0.7823033581248592
36,4.43700741798564
37,0.8060777119202183
38,0.7264222790565501
39,1.332583184369806
40,0.825968253968254
41,0.7983567232949949
42,7.49927181881476
43,0.8130599156118143
44,0.6943773420479303
45,2.2371710953797748
46,0.8536189147904629
47,0.7680089485458613
48,0.8561838898768359
49,1.1115979067786297
50,2.1844015157537697
51,2.0892861810293004
52,1.267003439898006
53,1.4332644232014715
54,1.2215091310455548
55,1.2559311971147178
56,1.389624051762606
57,0.8300078498537072
58,0.8814210217263653
59,0.7767245283018868
60,1.0357117995127045
61,0.7346870109546166
62,0.8120201454952434
63,0.7085034850348504
64,0.7909140525006642
65,0.8054844267726972
66,1.8693834900731452
67,0.7225770037090792
68,1.5294712876296483
69,1.242962962962963
70,0.7849572649572649
71,0.8131515637530072
72,1.3
73,1.020952380952381
74,0.9681481481481482
75,0.7779229747675963
76,0.7209068462401795
77,1.0845865896105602
78,0.9562527296549717
79,0.7794430861179027
80,1.2001578436134046
81,0.8319297194768893
82,0.7806683695189442
83,1.288001611197825
84,0.9823834196891191
85,1.7685548700691718
86,1.1214766590219722
87,1.3066666666666666
88,0.8925925925925926
89,1.601831715210356
90,0.8269950313242601
91,0.8416398997086129
92,0.7988993382096831
93,1.8983590706139977
94,0.8647400109469074
95,0.8868231080953727
96,0.6970680044593088
97,0.8183605530098305
98,0.7897692234032366
99,0.8274452206101857
