time,cpu%,mem%
20210108-102046,0.3,0.9652429343506664
20210108-102049,0.0,0.9652429343506664
20210108-102052,0.0,0.9652429343506664
20210108-102055,0.3,0.9652429343506664
20210108-102058,0.0,0.9652429343506664
20210108-102101,0.0,0.9652429343506664
20210108-102104,0.0,0.9652429343506664
20210108-102107,0.0,0.9652429343506664
20210108-102110,0.3,0.9652429343506664
20210108-102113,0.3,0.9652429343506664
20210108-102116,0.0,0.9652429343506664
20210108-102119,0.0,0.9652429343506664
20210108-102122,0.0,0.9652429343506664
20210108-102125,0.0,0.9652429343506664
20210108-102128,0.0,0.9652429343506664
20210108-102131,0.0,0.9652429343506664
20210108-102134,0.3,0.9652429343506664
20210108-102137,0.3,0.9652429343506664
20210108-102140,51.6,0.9335479370285567
20210108-102143,0.7,0.9335479370285567
20210108-102146,0.0,0.9335479370285567
20210108-102149,0.0,0.9335479370285567
20210108-102152,0.0,0.9335479370285567
20210108-102155,0.7,0.9335479370285567
20210108-102158,0.0,0.9335479370285567
20210108-102201,0.0,0.9335479370285567
20210108-102204,0.0,0.9335479370285567
20210108-102207,0.3,0.9335479370285567
20210108-102210,0.0,0.9335479370285567
20210108-102213,0.0,0.9335479370285567
20210108-102216,0.0,0.9335479370285567
20210108-102219,0.3,0.9335479370285567
20210108-102222,0.0,0.9335479370285567
20210108-102225,0.0,0.9335479370285567
20210108-102228,0.3,0.9335479370285567
20210108-102231,0.0,0.9335479370285567
20210108-102234,0.0,0.9335479370285567
20210108-102237,0.0,0.9335479370285567
20210108-102240,0.0,0.9335479370285567
20210108-102243,0.0,0.9335479370285567
20210108-102246,0.0,0.9335479370285567
20210108-102249,0.3,0.9335479370285567
20210108-102252,0.0,0.9335479370285567
20210108-102255,6.3,0.9411391895007998
20210108-102258,0.3,0.9411391895007998
20210108-102301,0.0,0.9411391895007998
20210108-102304,0.0,0.9411391895007998
20210108-102307,0.3,0.9411391895007998
20210108-102310,0.0,0.9411391895007998
20210108-102313,0.0,0.9411391895007998
20210108-102316,0.0,0.9411391895007998
20210108-102319,0.3,0.9411391895007998
20210108-102322,0.0,0.9411391895007998
20210108-102325,0.0,0.9411391895007998
20210108-102328,0.0,0.9411391895007998
20210108-102331,0.0,0.9411391895007998
20210108-102334,0.3,0.9411391895007998
20210108-102337,0.0,0.9411391895007998
20210108-102340,0.0,0.9411391895007998
20210108-102343,0.0,0.9411391895007998
20210108-102346,0.0,0.9411391895007998
20210108-102349,0.3,0.9411391895007998
20210108-102352,0.0,0.9411391895007998
20210108-102355,0.0,0.9411391895007998
20210108-102358,0.0,0.9411391895007998
20210108-102401,0.7,0.9411391895007998
20210108-102404,0.0,0.9411391895007998
20210108-102407,0.0,0.9411391895007998
20210108-102410,0.0,0.9411391895007998
20210108-102413,0.3,0.9411391895007998
20210108-102416,0.0,0.9411391895007998
20210108-102419,0.0,0.9411391895007998
20210108-102422,0.0,0.9411391895007998
20210108-102425,0.3,0.9411391895007998
20210108-102428,0.0,0.9411391895007998
20210108-102431,0.0,0.9411391895007998
20210108-102434,0.0,0.9411391895007998
20210108-102437,0.3,0.9411391895007998
20210108-102440,0.0,0.9411391895007998
20210108-102443,0.0,0.9411391895007998
20210108-102446,0.0,0.9411391895007998
20210108-102449,0.3,0.9411391895007998
20210108-102452,0.0,0.9411391895007998
20210108-102455,0.0,0.9411391895007998
20210108-102458,0.0,0.9411391895007998
20210108-102501,0.0,0.9411391895007998
20210108-102504,0.0,0.9411391895007998
20210108-102507,0.3,0.9411391895007998
20210108-102510,0.0,0.9411391895007998
20210108-102513,0.0,0.9411391895007998
20210108-102516,0.3,0.9411391895007998
20210108-102519,0.0,0.9411391895007998
20210108-102522,0.0,0.9411391895007998
20210108-102525,0.0,0.9411391895007998
20210108-102528,0.3,0.9411391895007998
20210108-102531,0.0,0.9411391895007998
20210108-102534,0.0,0.9411391895007998
20210108-102537,0.0,0.9411391895007998
20210108-102540,0.0,0.9411391895007998
20210108-102543,0.0,0.9411391895007998
20210108-102546,0.3,0.9411391895007998
20210108-102549,0.0,0.9411391895007998
20210108-102552,0.3,0.9411391895007998
20210108-102555,21.0,1.0309953267642482
20210108-102558,38.3,0.9467081323144375
20210108-102601,0.0,0.9467081323144375
20210108-102604,0.0,0.9467081323144375
20210108-102607,0.3,0.9467081323144375
20210108-102610,0.0,0.9467081323144375
20210108-102613,0.7,0.9467081323144375
20210108-102616,0.0,0.9467081323144375
20210108-102619,0.3,0.9467081323144375
20210108-102622,0.0,0.9467081323144375
20210108-102625,0.0,0.9467081323144375
20210108-102628,0.0,0.9467081323144375
20210108-102631,0.3,0.9467081323144375
20210108-102634,0.0,0.9467081323144375
20210108-102637,0.0,0.9467081323144375
20210108-102640,0.0,0.9467081323144375
20210108-102643,0.3,0.9467081323144375
20210108-102646,0.0,0.9467081323144375
20210108-102649,0.0,0.9467081323144375
20210108-102652,0.0,0.9467081323144375
20210108-102655,0.3,0.9467081323144375
20210108-102658,0.0,0.9467081323144375
20210108-102701,0.0,0.9467081323144375
20210108-102704,0.0,0.9467081323144375
20210108-102707,0.3,0.9467081323144375
20210108-102710,0.0,0.9467081323144375
20210108-102713,6.0,0.9467081323144375
20210108-102716,0.0,0.9467081323144375
20210108-102719,0.0,0.9467081323144375
20210108-102722,0.3,0.9467081323144375
20210108-102725,0.0,0.9467081323144375
20210108-102728,0.0,0.9467081323144375
20210108-102731,0.0,0.9467081323144375
20210108-102734,0.3,0.9467081323144375
20210108-102737,0.0,0.9467081323144375
20210108-102740,0.0,0.9467081323144375
20210108-102743,0.0,0.9467081323144375
20210108-102746,0.3,0.9467081323144375
20210108-102749,0.0,0.9467081323144375
20210108-102752,0.0,0.9467081323144375
20210108-102755,0.0,0.9467081323144375
20210108-102758,0.0,0.9467081323144375
20210108-102801,0.3,0.9467081323144375
20210108-102804,0.0,0.9467081323144375
20210108-102807,0.0,0.9467081323144375
20210108-102810,0.0,0.9467081323144375
20210108-102813,0.0,0.9467081323144375
20210108-102816,0.3,0.9467081323144375
20210108-102819,0.3,0.9467081323144375
20210108-102822,0.0,0.9467081323144375
20210108-102825,0.0,0.9467081323144375
20210108-102828,0.0,0.9467081323144375
20210108-102831,0.0,0.9467081323144375
20210108-102834,0.0,0.9467081323144375
20210108-102837,0.3,0.9467081323144375
20210108-102840,0.0,0.9467081323144375
20210108-102843,0.3,0.9467081323144375
20210108-102846,0.0,0.9467081323144375
20210108-102849,0.0,0.9467081323144375
20210108-102852,0.0,0.9467081323144375
20210108-102855,0.0,0.9467081323144375
20210108-102858,0.3,0.9467081323144375
20210108-102901,0.0,0.9467081323144375
20210108-102904,0.0,0.9467081323144375
20210108-102907,0.0,0.9467081323144375
20210108-102910,0.3,0.9467081323144375
20210108-102913,0.0,0.9467081323144375
20210108-102916,0.0,0.9467081323144375
20210108-102919,0.0,0.9467081323144375
20210108-102922,0.3,0.9467081323144375
20210108-102925,0.0,0.9467081323144375
20210108-102928,0.0,0.9467081323144375
20210108-102931,0.0,0.9467081323144375
20210108-102934,0.0,0.9467081323144375
20210108-102937,0.3,0.9467081323144375
20210108-102940,0.0,0.9467081323144375
20210108-102943,0.0,0.9467081323144375
20210108-102946,0.0,0.9467081323144375
20210108-102949,0.3,0.9467081323144375
20210108-102952,0.0,0.9467081323144375
20210108-102955,0.0,0.9467081323144375
20210108-102958,0.0,0.9467081323144375
20210108-103001,0.3,0.9467081323144375
20210108-103004,0.0,0.9467081323144375
20210108-103007,60.0,0.9892070001550438
20210108-103010,0.0,0.9892070001550438
20210108-103013,0.0,0.9892070001550438
20210108-103016,0.0,0.9892070001550438
20210108-103019,0.3,0.9892070001550438
20210108-103022,0.7,0.9892070001550438
20210108-103025,0.0,0.9892070001550438
20210108-103028,0.0,0.9892070001550438
20210108-103031,0.0,0.9892070001550438
20210108-103034,0.3,0.9892070001550438
20210108-103037,0.0,0.9892070001550438
20210108-103040,0.0,0.9892070001550438
20210108-103043,0.0,0.9892070001550438
20210108-103046,0.0,0.9892070001550438
20210108-103049,0.0,0.9892070001550438
20210108-103052,0.0,0.9892070001550438
20210108-103055,0.3,0.9892070001550438
20210108-103058,0.0,0.9892070001550438
20210108-103101,0.0,0.9892070001550438
20210108-103104,0.0,0.9892070001550438
20210108-103107,0.3,0.9892070001550438
20210108-103110,0.0,0.9892070001550438
20210108-103113,0.0,0.9892070001550438
20210108-103116,0.3,0.9892070001550438
20210108-103119,0.0,0.9892070001550438
20210108-103122,7.3,0.9968589826470649
20210108-103125,0.0,0.9968589826470649
20210108-103128,0.3,0.9968589826470649
20210108-103131,0.0,0.9968589826470649
20210108-103134,0.0,0.9968589826470649
20210108-103137,0.0,0.9968589826470649
20210108-103140,0.0,0.9968589826470649
20210108-103143,0.3,0.9968589826470649
20210108-103146,0.0,0.9968589826470649
20210108-103149,0.0,0.9968589826470649
20210108-103152,0.0,0.9968589826470649
20210108-103155,0.3,0.9968589826470649
20210108-103158,0.0,0.9968589826470649
20210108-103201,0.0,0.9968589826470649
20210108-103204,0.0,0.9968589826470649
20210108-103207,0.3,0.9968589826470649
20210108-103210,0.0,0.9968589826470649
20210108-103213,0.0,0.9968589826470649
20210108-103216,0.0,0.9968589826470649
20210108-103219,0.3,0.9968589826470649
20210108-103222,0.0,0.9968589826470649
20210108-103225,0.0,0.9968589826470649
20210108-103228,0.0,0.9968589826470649
20210108-103231,0.3,0.9968589826470649
20210108-103234,0.0,0.9968589826470649
20210108-103237,0.0,0.9968589826470649
20210108-103240,0.0,0.9968589826470649
20210108-103243,0.0,0.9968589826470649
20210108-103246,0.3,0.9968589826470649
20210108-103249,0.0,0.9968589826470649
20210108-103252,0.3,0.9968589826470649
20210108-103255,0.0,0.9968589826470649
20210108-103258,0.0,0.9968589826470649
20210108-103301,0.0,0.9968589826470649
20210108-103304,0.0,0.9968589826470649
20210108-103307,0.3,0.9968589826470649
20210108-103310,0.0,0.9968589826470649
20210108-103313,0.0,0.9968589826470649
20210108-103316,0.0,0.9968589826470649
20210108-103319,0.0,0.9968589826470649
20210108-103322,0.0,0.9968589826470649
20210108-103325,0.7,0.9968589826470649
20210108-103328,0.0,0.9968589826470649
20210108-103331,0.0,0.9968589826470649
20210108-103334,47.3,0.9420440667954912
20210108-103337,0.0,0.9420440667954912
20210108-103340,0.0,0.9420440667954912
20210108-103343,0.3,0.9420440667954912
20210108-103346,0.0,0.9420440667954912
20210108-103349,0.7,0.9420440667954912
20210108-103352,0.0,0.9420440667954912
20210108-103355,0.0,0.9420440667954912
20210108-103358,0.0,0.9420440667954912
20210108-103401,0.3,0.9420440667954912
20210108-103404,0.0,0.9420440667954912
20210108-103407,0.3,0.9420440667954912
20210108-103410,0.0,0.9420440667954912
20210108-103413,0.0,0.9420440667954912
20210108-103416,0.0,0.9420440667954912
20210108-103419,0.0,0.9420440667954912
20210108-103422,0.3,0.9420440667954912
20210108-103425,0.0,0.9420440667954912
20210108-103428,0.0,0.9420440667954912
20210108-103431,0.3,0.9420440667954912
20210108-103434,0.0,0.9420440667954912
20210108-103437,0.0,0.9420440667954912
20210108-103440,0.0,0.9420440667954912
20210108-103443,0.0,0.9420440667954912
20210108-103446,0.0,0.9420440667954912
20210108-103449,6.3,0.9708786801860597
20210108-103452,0.0,0.9708786801860597
20210108-103455,0.0,0.9708786801860597
20210108-103458,0.3,0.9708786801860597
20210108-103501,0.0,0.9708786801860597
20210108-103504,0.0,0.9708786801860597
20210108-103507,0.0,0.9708786801860597
20210108-103510,0.3,0.9708786801860597
20210108-103513,0.0,0.9708786801860597
20210108-103516,0.0,0.9708786801860597
20210108-103519,0.0,0.9708786801860597
20210108-103522,0.3,0.9708786801860597
20210108-103525,0.0,0.9708786801860597
20210108-103528,0.3,0.9708786801860597
20210108-103531,0.0,0.9708786801860597
20210108-103534,0.0,0.9708786801860597
20210108-103537,0.3,0.9708786801860597
20210108-103540,0.0,0.9708786801860597
20210108-103543,0.0,0.9708786801860597
20210108-103546,0.0,0.9708786801860597
20210108-103549,0.0,0.9708786801860597
20210108-103552,0.0,0.9708786801860597
20210108-103555,0.7,0.9708786801860597
20210108-103558,0.0,0.9708786801860597
20210108-103601,0.0,0.9708786801860597
20210108-103604,0.0,0.9708786801860597
20210108-103607,0.3,0.9708786801860597
20210108-103610,0.0,0.9708786801860597
20210108-103613,0.0,0.9708786801860597
20210108-103616,0.0,0.9708786801860597
20210108-103619,0.3,0.9708786801860597
20210108-103622,0.0,0.9708786801860597
20210108-103625,0.0,0.9708786801860597
20210108-103628,0.0,0.9708786801860597
20210108-103631,0.0,0.9708786801860597
20210108-103634,0.0,0.9708786801860597
20210108-103637,0.3,0.9708786801860597
20210108-103640,0.0,0.9708786801860597
20210108-103643,0.0,0.9708786801860597
20210108-103646,0.0,0.9708786801860597
20210108-103649,0.0,0.9708786801860597
20210108-103652,0.3,0.9708786801860597
20210108-103655,0.0,0.9708786801860597
20210108-103658,0.3,0.9708786801860597
20210108-103701,0.0,0.9708786801860597
20210108-103704,0.0,0.9708786801860597
20210108-103707,0.3,0.9708786801860597
20210108-103710,0.0,0.9708786801860597
20210108-103713,0.0,0.9708786801860597
20210108-103716,0.0,0.9708786801860597
20210108-103719,0.0,0.9708786801860597
20210108-103722,0.3,0.9708786801860597
20210108-103725,0.0,0.9708786801860597
20210108-103728,0.0,0.9708786801860597
20210108-103731,18.7,1.0458498896019335
20210108-103734,33.6,0.9494713482143339
20210108-103737,0.0,0.9494713482143339
20210108-103740,0.0,0.9494713482143339
20210108-103743,0.3,0.9494713482143339
20210108-103746,0.0,0.9494713482143339
20210108-103749,0.3,0.9494713482143339
20210108-103752,0.3,0.9494713482143339
20210108-103755,0.0,0.9494713482143339
20210108-103758,0.0,0.9494713482143339
20210108-103801,0.0,0.9494713482143339
20210108-103804,0.0,0.9494713482143339
20210108-103807,0.3,0.9494713482143339
20210108-103810,0.3,0.9494713482143339
20210108-103813,0.0,0.9494713482143339
20210108-103816,0.0,0.9494713482143339
20210108-103819,0.0,0.9494713482143339
20210108-103822,0.0,0.9494713482143339
20210108-103825,0.3,0.9494713482143339
20210108-103828,0.0,0.9494713482143339
20210108-103831,0.0,0.9494713482143339
20210108-103834,0.0,0.9494713482143339
20210108-103837,0.0,0.9494713482143339
20210108-103840,0.0,0.9494713482143339
20210108-103843,0.3,0.9494713482143339
20210108-103846,0.0,0.9494713482143339
20210108-103849,6.3,0.9574877108250227
20210108-103852,0.0,0.9574877108250227
20210108-103855,0.3,0.9574877108250227
20210108-103858,0.0,0.9574877108250227
20210108-103901,0.0,0.9574877108250227
20210108-103904,0.0,0.9574877108250227
20210108-103907,0.0,0.9574877108250227
20210108-103910,0.3,0.9574877108250227
20210108-103913,0.0,0.9574877108250227
20210108-103916,0.0,0.9574877108250227
20210108-103919,0.0,0.9574877108250227
20210108-103922,0.3,0.9574877108250227
20210108-103925,0.0,0.9574877108250227
20210108-103928,0.0,0.9574877108250227
20210108-103931,0.0,0.9574877108250227
20210108-103934,0.0,0.9574877108250227
20210108-103937,0.3,0.9574877108250227
20210108-103940,0.0,0.9574877108250227
20210108-103943,0.0,0.9574877108250227
20210108-103946,0.0,0.9574877108250227
20210108-103949,0.0,0.9574877108250227
20210108-103952,0.3,0.9574877108250227
20210108-103955,0.0,0.9574877108250227
20210108-103958,0.0,0.9574877108250227
20210108-104001,0.0,0.9574877108250227
20210108-104004,0.3,0.9574877108250227
20210108-104007,0.0,0.9574877108250227
20210108-104010,0.0,0.9574877108250227
20210108-104013,0.0,0.9574877108250227
20210108-104016,0.3,0.9574877108250227
20210108-104020,0.0,0.9574877108250227
20210108-104023,0.3,0.9574877108250227
20210108-104026,0.0,0.9574877108250227
20210108-104029,0.0,0.9574877108250227
20210108-104032,0.0,0.9574877108250227
20210108-104035,0.3,0.9574877108250227
20210108-104038,0.0,0.9574877108250227
20210108-104041,0.0,0.9574877108250227
20210108-104044,0.0,0.9574877108250227
20210108-104047,0.0,0.9574877108250227
20210108-104050,0.0,0.9574877108250227
20210108-104053,0.0,0.9574877108250227
20210108-104056,0.3,0.9574877108250227
20210108-104059,0.0,0.9574877108250227
20210108-104102,0.0,0.9574877108250227
20210108-104105,0.0,0.9574877108250227
20210108-104108,0.0,0.9574877108250227
20210108-104111,0.3,0.9574877108250227
20210108-104114,0.0,0.9574877108250227
20210108-104117,0.0,0.9574877108250227
20210108-104120,0.0,0.9574877108250227
20210108-104123,0.3,0.9574877108250227
20210108-104126,0.3,0.9574877108250227
20210108-104129,0.0,0.9574877108250227
20210108-104132,0.0,0.9574877108250227
20210108-104135,0.0,0.9574877108250227
20210108-104138,0.0,0.9574877108250227
20210108-104141,0.3,0.9574877108250227
20210108-104144,0.0,0.9574877108250227
20210108-104147,0.0,0.9574877108250227
20210108-104150,0.0,0.9574877108250227
20210108-104153,0.3,0.9574877108250227
20210108-104156,0.0,0.9574877108250227
20210108-104159,0.0,0.9574877108250227
20210108-104202,0.0,0.9574877108250227
20210108-104205,0.0,0.9574877108250227
20210108-104208,0.0,0.9574877108250227
20210108-104211,0.0,0.9574877108250227
20210108-104214,0.3,0.9574877108250227
20210108-104217,0.0,0.9574877108250227
20210108-104220,0.0,0.9574877108250227
20210108-104223,0.3,0.9574877108250227
20210108-104226,0.0,0.9574877108250227
20210108-104229,0.0,0.9574877108250227
20210108-104232,0.0,0.9574877108250227
20210108-104235,0.0,0.9574877108250227
20210108-104238,0.3,0.9574877108250227
20210108-104241,0.3,0.9574877108250227
20210108-104244,0.0,0.9574877108250227
20210108-104247,0.0,0.9574877108250227
20210108-104250,20.3,0.76620029452845
20210108-104253,0.0,0.76620029452845
20210108-104256,0.0,0.76620029452845
20210108-104259,0.0,0.76620029452845
20210108-104302,1.0,0.76620029452845
20210108-104305,0.3,0.76620029452845
20210108-104308,0.0,0.76620029452845
20210108-104311,0.3,0.76620029452845
20210108-104314,0.0,0.76620029452845
20210108-104317,0.0,0.76620029452845
20210108-104320,0.3,0.76620029452845
20210108-104323,0.0,0.76620029452845
20210108-104326,0.3,0.76620029452845
20210108-104329,0.0,0.76620029452845
20210108-104332,0.0,0.76620029452845
20210108-104335,0.0,0.76620029452845
20210108-104338,0.0,0.76620029452845
20210108-104341,0.0,0.76620029452845
20210108-104344,0.7,0.76620029452845
20210108-104347,0.0,0.76620029452845
20210108-104350,0.0,0.76620029452845
20210108-104353,0.0,0.76620029452845
20210108-104356,0.0,0.76620029452845
20210108-104359,0.0,0.76620029452845
20210108-104402,0.3,0.76620029452845
20210108-104405,0.0,0.76620029452845
20210108-104408,0.0,0.76620029452845
20210108-104411,0.0,0.76620029452845
20210108-104414,0.0,0.76620029452845
20210108-104417,0.7,0.76620029452845
20210108-104420,0.0,0.76620029452845
20210108-104423,0.0,0.76620029452845
20210108-104426,0.0,0.76620029452845
20210108-104429,0.0,0.76620029452845
20210108-104432,0.3,0.76620029452845
20210108-104435,0.0,0.76620029452845
20210108-104438,0.0,0.76620029452845
20210108-104441,0.0,0.76620029452845
20210108-104444,0.0,0.76620029452845
20210108-104447,0.3,0.76620029452845
20210108-104450,0.0,0.76620029452845
20210108-104453,0.0,0.76620029452845
20210108-104456,0.0,0.76620029452845
20210108-104459,0.3,0.76620029452845
20210108-104502,0.0,0.76620029452845
20210108-104505,0.0,0.76620029452845
20210108-104508,0.3,0.76620029452845
20210108-104511,0.0,0.76620029452845
20210108-104514,0.0,0.76620029452845
20210108-104517,0.3,0.76620029452845
20210108-104520,0.0,0.76620029452845
20210108-104523,0.3,0.76620029452845
20210108-104526,0.0,0.76620029452845
20210108-104529,0.0,0.76620029452845
20210108-104532,0.0,0.76620029452845
20210108-104535,0.0,0.76620029452845
20210108-104538,0.3,0.76620029452845
20210108-104541,0.0,0.76620029452845
20210108-104544,0.0,0.76620029452845
20210108-104547,0.0,0.76620029452845
20210108-104550,0.3,0.76620029452845
20210108-104553,0.0,0.76620029452845
20210108-104556,0.0,0.76620029452845
20210108-104559,0.0,0.76620029452845
20210108-104602,0.3,0.76620029452845
20210108-104605,0.0,0.76620029452845
20210108-104608,0.0,0.76620029452845
20210108-104611,0.0,0.76620029452845
20210108-104614,0.3,0.76620029452845
20210108-104617,0.3,0.76620029452845
20210108-104620,0.0,0.76620029452845
20210108-104623,0.0,0.76620029452845
20210108-104626,0.3,0.76620029452845
20210108-104629,0.0,0.76620029452845
20210108-104632,0.0,0.76620029452845
20210108-104635,0.0,0.76620029452845
20210108-104638,0.0,0.76620029452845
20210108-104641,0.3,0.76620029452845
20210108-104644,0.0,0.76620029452845
20210108-104647,0.0,0.76620029452845
20210108-104650,0.3,0.76620029452845
20210108-104653,0.0,0.76620029452845
20210108-104656,0.0,0.76620029452845
20210108-104659,0.0,0.76620029452845
20210108-104702,0.3,0.76620029452845
20210108-104705,0.0,0.76620029452845
20210108-104708,0.3,0.76620029452845
20210108-104711,0.0,0.76620029452845
20210108-104714,0.0,0.76620029452845
20210108-104717,0.0,0.76620029452845
20210108-104720,0.0,0.76620029452845
20210108-104723,0.0,0.76620029452845
20210108-104726,0.3,0.76620029452845
20210108-104729,0.0,0.76620029452845
20210108-104732,0.0,0.76620029452845
20210108-104735,0.3,0.76620029452845
20210108-104738,0.3,0.76620029452845
20210108-104741,0.0,0.76620029452845
20210108-104744,0.0,0.76620029452845
20210108-104747,0.0,0.76620029452845
20210108-104750,0.0,0.76620029452845
20210108-104753,0.3,0.76620029452845
20210108-104756,0.0,0.76620029452845
20210108-104759,0.0,0.76620029452845
20210108-104802,0.3,0.76620029452845
20210108-104805,0.0,0.76620029452845
20210108-104808,0.0,0.76620029452845
20210108-104811,0.0,0.76620029452845
20210108-104814,0.3,0.76620029452845
20210108-104817,0.0,0.76620029452845
20210108-104820,0.0,0.76620029452845
20210108-104823,0.3,0.76620029452845
20210108-104826,0.0,0.76620029452845
20210108-104829,0.0,0.76620029452845
20210108-104832,0.0,0.76620029452845
20210108-104835,0.0,0.76620029452845
20210108-104838,0.0,0.76620029452845
20210108-104841,0.3,0.76620029452845
20210108-104844,0.3,0.76620029452845
20210108-104847,0.0,0.76620029452845
20210108-104850,0.0,0.76620029452845
20210108-104853,0.0,0.76620029452845
20210108-104856,0.0,0.76620029452845
20210108-104859,0.0,0.76620029452845
20210108-104902,0.3,0.76620029452845
20210108-104905,0.0,0.76620029452845
20210108-104908,0.0,0.76620029452845
20210108-104911,0.0,0.76620029452845
20210108-104914,0.3,0.76620029452845
20210108-104917,0.3,0.76620029452845
20210108-104920,0.0,0.76620029452845
20210108-104923,0.0,0.76620029452845
20210108-104926,0.0,0.76620029452845
20210108-104929,0.3,0.76620029452845
20210108-104932,0.0,0.76620029452845
20210108-104935,0.0,0.76620029452845
20210108-104938,0.0,0.76620029452845
20210108-104941,0.0,0.76620029452845
20210108-104944,0.3,0.76620029452845
20210108-104947,0.0,0.76620029452845
20210108-104950,0.0,0.76620029452845
20210108-104953,0.0,0.76620029452845
20210108-104956,0.0,0.76620029452845
20210108-104959,0.3,0.76620029452845
20210108-105002,0.3,0.76620029452845
20210108-105005,0.0,0.76620029452845
20210108-105008,0.0,0.76620029452845
20210108-105011,0.0,0.76620029452845
20210108-105014,0.3,0.76620029452845
20210108-105017,0.0,0.76620029452845
20210108-105020,0.0,0.76620029452845
20210108-105023,0.0,0.76620029452845
20210108-105026,0.0,0.76620029452845
20210108-105029,0.3,0.76620029452845
20210108-105032,0.3,0.76620029452845
20210108-105035,0.0,0.76620029452845
20210108-105038,0.0,0.76620029452845
20210108-105041,0.0,0.76620029452845
20210108-105044,0.3,0.76620029452845
20210108-105047,0.0,0.76620029452845
20210108-105050,0.0,0.76620029452845
20210108-105053,0.0,0.76620029452845
20210108-105056,0.3,0.76620029452845
20210108-105059,0.0,0.76620029452845
20210108-105102,0.0,0.76620029452845
20210108-105105,0.0,0.76620029452845
20210108-105108,0.0,0.76620029452845
20210108-105111,0.3,0.76620029452845
20210108-105114,0.0,0.76620029452845
20210108-105117,0.0,0.76620029452845
20210108-105120,0.3,0.76620029452845
20210108-105123,0.0,0.76620029452845
20210108-105126,0.0,0.76620029452845
20210108-105129,0.0,0.76620029452845
20210108-105132,0.3,0.76620029452845
20210108-105135,0.0,0.76620029452845
20210108-105138,0.3,0.76620029452845
20210108-105141,0.0,0.76620029452845
20210108-105144,0.0,0.76620029452845
20210108-105147,0.0,0.76620029452845
20210108-105150,0.3,0.76620029452845
20210108-105153,0.0,0.76620029452845
20210108-105156,0.0,0.76620029452845
20210108-105159,0.3,0.76620029452845
20210108-105202,0.0,0.76620029452845
20210108-105205,0.0,0.76620029452845
20210108-105208,0.0,0.76620029452845
20210108-105211,0.0,0.76620029452845
20210108-105214,0.3,0.76620029452845
20210108-105217,0.0,0.76620029452845
20210108-105220,0.3,0.76620029452845
20210108-105223,0.0,0.76620029452845
20210108-105226,0.0,0.76620029452845
20210108-105229,0.0,0.76620029452845
20210108-105232,0.0,0.76620029452845
20210108-105235,0.3,0.76620029452845
20210108-105238,0.0,0.76620029452845
20210108-105241,0.0,0.76620029452845
20210108-105244,0.0,0.76620029452845
20210108-105247,0.3,0.76620029452845
20210108-105250,0.3,0.76620029452845
20210108-105253,0.0,0.76620029452845
20210108-105256,0.0,0.76620029452845
20210108-105259,0.0,0.76620029452845
20210108-105302,0.3,0.76620029452845
20210108-105305,0.0,0.76620029452845
20210108-105308,0.0,0.76620029452845
20210108-105311,0.0,0.76620029452845
20210108-105314,0.3,0.76620029452845
20210108-105317,0.0,0.76620029452845
20210108-105320,0.0,0.76620029452845
20210108-105323,0.0,0.76620029452845
20210108-105326,0.3,0.76620029452845
20210108-105329,0.0,0.76620029452845
20210108-105332,0.0,0.76620029452845
20210108-105335,0.0,0.76620029452845
20210108-105338,0.3,0.76620029452845
20210108-105341,0.0,0.76620029452845
20210108-105344,0.0,0.76620029452845
20210108-105347,0.3,0.76620029452845
20210108-105350,0.0,0.76620029452845
20210108-105353,0.3,0.76620029452845
20210108-105356,0.0,0.76620029452845
20210108-105359,0.0,0.76620029452845
20210108-105402,0.0,0.76620029452845
20210108-105405,0.3,0.76620029452845
20210108-105408,0.0,0.76620029452845
20210108-105411,0.0,0.76620029452845
20210108-105414,0.0,0.76620029452845
20210108-105417,0.3,0.76620029452845
20210108-105420,0.0,0.76620029452845
20210108-105423,0.0,0.76620029452845
20210108-105426,0.0,0.76620029452845
20210108-105429,0.3,0.76620029452845
20210108-105432,0.0,0.76620029452845
20210108-105435,0.0,0.76620029452845
20210108-105438,0.3,0.76620029452845
20210108-105441,0.0,0.76620029452845
20210108-105444,0.0,0.76620029452845
20210108-105447,0.0,0.76620029452845
20210108-105450,0.3,0.76620029452845
20210108-105453,0.0,0.76620029452845
20210108-105456,0.0,0.76620029452845
20210108-105459,0.3,0.76620029452845
20210108-105502,0.0,0.76620029452845
20210108-105505,0.0,0.76620029452845
20210108-105508,0.0,0.76620029452845
20210108-105511,0.3,0.76620029452845
20210108-105514,0.0,0.76620029452845
20210108-105517,0.0,0.76620029452845
20210108-105520,0.0,0.76620029452845
20210108-105523,0.3,0.76620029452845
20210108-105526,0.0,0.76620029452845
20210108-105529,0.0,0.76620029452845
20210108-105532,0.3,0.76620029452845
20210108-105535,0.0,0.76620029452845
20210108-105538,0.0,0.76620029452845
20210108-105541,0.3,0.76620029452845
20210108-105544,0.0,0.76620029452845
20210108-105547,0.0,0.76620029452845
20210108-105550,0.0,0.76620029452845
20210108-105553,0.3,0.76620029452845
20210108-105556,0.0,0.76620029452845
20210108-105559,0.0,0.76620029452845
20210108-105602,0.3,0.76620029452845
20210108-105605,0.0,0.76620029452845
20210108-105608,0.0,0.76620029452845
20210108-105611,0.3,0.76620029452845
20210108-105614,0.0,0.76620029452845
20210108-105617,0.0,0.76620029452845
20210108-105620,0.3,0.76620029452845
20210108-105623,0.0,0.76620029452845
